,Country Name,Country Code,Year,Agricultural land (sq. km),Agricultural land (% year difference),Electric power consumption (kWh per capita),Electric power consumption (% year difference),GDP per capita growth (annual %),GDP per capita growth (% year difference),Livestock production index (2004-2006 = 100),Livestock production index (% year difference),Ores and metals exports (% of merchandise exports),Ores and metals exports (% year difference),Urban population,Urban population (% year difference),Crop production index (2004-2006 = 100),Crop production index (% year difference),Food production index (2004-2006 = 100),Food production index (% year difference),Forest area (% of land area),Forest area (% year difference)
13378,New Zealnd,NZL,2069,-18818.343692271967,0.13851757318318536,9907.612746528324,0.0010441153169324924,1.8809454425345076,0.0036930934817569483,210.33724137931043,0.008514483947673845,-0.2559910812633177,0.3695704393168997,6315521.337438433,0.0068832807774159566,212.27721674876878,0.008128540107149584,222.57795566502497,0.008878752415615532,41.921239860325784,0.0012157616422225903
13431,Thailand,THA,2069,233300.46798029554,0.0016446982301809854,6269.438748836635,0.01112145193432501,-3.44232593509264,0.032801764055711224,222.2487931034484,0.007827328112927301,3.0946694122993823,0.009911536171328894,70879673.7635467,0.010184164017821074,252.9806157635476,0.009569479857802321,231.68731527093541,0.008810109403367683,38.51952727654357,0.010874014793723186
13449,United States of America,USA,2069,3665115.531865765,-0.0019622361464493032,15029.91009196832,0.002073950454936968,0.1908355064585976,-0.09390259765885756,170.27364532019692,0.006545865612760382,5.840290389686871,0.008045119118051725,417683299.7635469,0.0068911809957734604,191.7831280788177,0.007567814310919685,202.97665024630572,0.00787376228408676,35.932658702422806,0.0008484664908989803
13455,Vietnam,VNM,2069,232410.88484740586,0.009176983581030473,4352.045753403887,0.013260881961506987,4.561095090109394,-0.003022583009830826,418.39889162561485,0.011972157800263172,-1.017187074428179,0.03672158716206697,69792283.63300489,0.010453744110153318,328.7215763546801,0.011083167590927756,329.7062561576358,0.011042095705113164,89.59419846881154,0.011020951945750701
13461,South Africa,ZAF,2069,965211.8472906405,-0.00010319036058203945,4551.302185375048,0.00048487055127210965,4.447378608692034,0.013358110386672672,264.16605911330043,0.009535650999457745,81.35574357706899,0.011892439275258404,71400336.04187179,0.009378573799744272,181.49167487684738,0.007084314190715979,225.29544334975392,0.008651515441563173,7.617736524083139,0.0
13471,Argentina,ARG,2070,2051822.916256156,0.00504311180052297,6951.203956099169,0.010222984589077777,-5.433343089085241,0.020198862652645033,164.28475862068967,0.006248158532527581,7.157111741721749,0.009195433439349587,63526920.5842365,0.006947639299409447,325.45809852216735,0.01075799206912631,265.13124137931027,0.00974986752362228,3.8130843834000507,-0.03247008848850985
13475,Australia,AUS,2070,1827544.6471674892,-0.02015981980170989,14200.188668341478,0.004547673424226462,-0.5616415915334443,0.06422118925941667,132.4221379310344,0.0038273734838982776,71.54568720725956,0.010200136184499664,33579479.34482759,0.007340817022797097,198.65910344827626,0.00837860095269849,174.32610837438415,0.00700270985436191,14.68666314921293,-0.0021308200130970567
13479,Belgium,BEL,2070,-127313.7530090632,0.019176480631372783,10253.020135516084,0.0035763100783217094,-1.7955336085231437,0.027548886410758255,122.55822371144302,0.004002114274145319,1.8842728958759447,-0.009762370118948538,14203400.266009867,0.004187690317598136,139.40789935250723,0.005339446390642877,133.4734894282337,0.004901015943658216,-1.103748677303522,0.5192398525823512
13491,Brazil,BRA,2070,3615569.5110837407,0.003968673529420208,5130.422677706127,0.009204880949531091,1.362138540083734,0.004228778648773135,311.1677832512314,0.010767972189385855,18.57859433082828,0.0057492296104986185,316057218.86600965,0.008057724483726103,339.05556650246314,0.010772418748674184,332.9025911330045,0.010849495006985066,45.083744280714924,-0.005595879164155271
13497,Canada,CAN,2070,493218.4532019701,-0.005036353168690777,13638.058149198245,-0.00289732621933092,2.039236671300632,0.004478152230713128,130.0860197044335,0.005066998854015958,10.428535977836148,0.0053410885565468025,46443534.70935953,0.006843867921551894,253.77812807881764,0.009039189931888458,215.02645320197053,0.008447553778794692,37.882288504241785,-0.00013078849280234728
13501,Chile,CHL,2070,165781.39309767552,0.0008997668791623781,9676.290929655632,0.010867254134412807,-5.888909605468314,0.024407179477863528,239.61157635467956,0.009416676169497373,85.24320251559186,0.005972092047664024,25827992.22463053,0.007109257197136287,223.08008866995084,0.008919321781050371,232.16728078817687,0.009176123552558701,30.103511387533626,0.004961152498662136
13517,Germany,DEU,2070,150136.20689655165,-0.0020056387099730566,9005.178642713232,0.0036457771619577972,0.12942156728981047,-0.13776272721655947,138.0657733990148,0.0038077743178210888,3.6263696699642014,0.004276575597125909,72476610.9507389,0.0022450476036559586,133.00123152709378,0.00425014185427397,135.08074876847286,0.0037755712756120108,33.52213837284742,0.0005337997684653484
13543,United Kingdom,GBR,2070,161433.51677955658,-0.0011633322808457525,4773.965982031356,-0.002886622043784426,-1.631506721441596,0.029943394588213934,96.34411822660105,-0.001220727861029558,7.487813386611009,0.008959673307256777,74949262.70049262,0.005317200986193926,91.10820689655175,-0.0018669628420745488,93.13178325123151,-0.0017779314841922522,16.09369816847312,0.004261092257201948
13557,High Income Countries,HIC,2070,10406462.89793469,-0.0038664895081641504,12886.492752911829,0.0049912460287571125,-0.6769387853617275,0.05087555208949679,157.57651368536267,0.0055642704298162204,5.798043207049055,0.005562312565546845,1447476619.8502445,0.006119735489110267,164.57683566491986,0.0060747154072333664,171.69171828896557,0.006348040103025809,29.85016880647999,0.0006298589027078361
13571,India,IND,2070,1754802.4729064037,-0.00042192322185985454,1909.1129693251278,0.01116781537467948,12.999561764872055,0.009804857310188986,339.4018128078824,0.010688109542678292,4.952500178349599,0.002130556004437567,894172400.924139,0.009615455375330262,291.87950738916237,0.009707424215547489,298.4667290640391,0.009886912493127564,28.905078890637874,-0.007177970415367496
13585,Cambodia,KHM,2070,80049.3103448276,0.005624998646274193,-1444.6415631187413,0.018878533791415686,25.621719177504698,0.013234716719702888,161.31475862068962,0.007166662360815534,-2.9447873125915294,0.022255109229743608,7771605.076847285,0.010332984727270622,579.6601280788183,0.01230787058554439,499.9714975369461,0.012010749662527909,10.930260610392617,-0.06527378138707762
13598,Low Income Countries,LIC,2070,8081933.787898318,0.005393688477529857,5512.517313033328,0.01006108022117047,13.3942059630034,0.014183107621299262,242.86456672794972,0.00917732126907711,5.869656427033149,0.007511166060030217,494381372.29359627,0.010937397557826412,251.69055475692403,0.009337601742601898,257.3295354342208,0.009442136431121462,16.734852137270703,-0.007247987520227039
13618,Middle Income Countries,MIC,2070,38251016.3755652,0.0035827842300533153,4835.109578261558,0.010945534630540044,12.256426999943187,0.01139563429954027,258.1823057749798,0.009654501515439895,6.061555614954878,0.004361305379127378,5783355460.26799,0.009578483133326987,260.117974427867,0.009614285300503678,266.46334834524083,0.009765375621060057,30.750694010294747,-0.0015205437761374174
13642,New Zealnd,NZL,2070,-21107.874711360782,0.12166485300345786,9917.946646967475,0.0010430262772203047,1.8878663901812305,0.003679504726834093,212.11303448275882,0.008442599569165266,-0.3250687523693614,0.269844053805097,6358695.663054197,0.006836225120454564,213.98880788177345,0.008062999690778616,224.53677832512315,0.008800613943306113,41.97697846347939,0.001329602925374207
13695,Thailand,THA,2070,233683.54679802962,0.0016419976395694036,6338.397093620036,0.010999125686680822,-3.5516541402289192,0.0317599806635791,223.9748965517242,0.007766536880460695,3.1250413079751027,0.009814261760888288,71594246.6591134,0.010081492445217943,255.37856157635545,0.009478772931160506,233.71067980295587,0.00873316922704337,38.61845807662949,0.0025683285097364283
13713,United States of America,USA,2070,3657909.5698891636,-0.0019660940873350574,15061.016866931122,0.0020696580866059744,0.17105843863377146,-0.10363410977252718,171.38098522167456,0.006503295911679752,5.886901231779107,0.007980911732496043,420541931.6315279,0.006844017631538746,193.2236059113302,0.00751097266450107,204.56235467980326,0.007812250480896843,35.969218332179764,0.001017448501646534
13719,Vietnam,VNM,2070,234524.32075507985,0.009093532383655845,4409.002422761594,0.013087332391475748,4.547267005048845,-0.0030317467159443057,423.3487684729062,0.011830520936753741,-1.053216732029881,0.03542087636333413,70514326.25812817,0.010345593918663853,332.3249162561578,0.010961677482313359,333.30714285714294,0.0109214994627993,90.30379554990719,0.007920123101973653
13725,South Africa,ZAF,2070,965112.2364532021,-0.00010320100993166381,4553.507908284592,0.0004846355657579515,4.506004057856857,0.013182023462145587,266.6612610837437,0.009445581233329614,82.31189089335568,0.011752671344966936,72063747.50935936,0.009291433405838934,182.7683743842363,0.007034479726164999,227.22787192118219,0.00857730872269924,7.617736524083139,0.0
13735,Argentina,ARG,2071,2062118.566502463,0.005017806441645956,7021.546892265527,0.010119532761607042,-5.540917557964548,0.01979894645258229,165.30486206896538,0.006209361457753859,7.222324823805067,0.0091116478876756,63965237.44679809,0.006899702654095785,328.9221083743841,0.010643489493566305,267.6912758620683,0.009655725479350563,3.7018134192394427,-0.029181353721154712
13739,Australia,AUS,2071,1789943.64701356,-0.020574600030815682,14264.474139638112,0.0045270857168224765,-0.5955342553047132,0.060345715634648966,132.9270344827586,0.0038127805487262467,72.26809430936487,0.01009714394122141,33824183.82758623,0.007287322124496676,200.30975862069,0.008308983297327321,175.53837438423625,0.006954012919559993,14.655026587280833,-0.0021541014191363006
13743,Belgium,BEL,2071,-129709.24561027905,0.018815662444930936,10289.557446008199,0.003563565662526136,-1.843672390124766,0.02681029270246693,123.04676054772655,0.003986161201501748,1.8656965775665102,-0.009858613553319184,14262631.665024638,0.004170226699624635,140.14830699064078,0.005311088120346419,134.12445473662206,0.004877113134427846,-1.5371675035912267,0.39267890888581136
13755,Brazil,BRA,2071,3629861.8046490136,0.003952985420819344,5177.216872681325,0.009120923930603153,1.3678744664955698,0.0042109713828983875,314.4827339901485,0.010653258201350102,18.684796355650718,0.00571636491605898,318583564.2615757,0.007993316541322404,342.66908866995067,0.010657610505448778,336.4756502463051,0.010733046868575125,44.83999053720339,-0.005406688095686896
13761,Canada,CAN,2071,490721.8571428573,-0.005061846414920024,13598.429428410018,-0.002905745110828417,2.0483279713236904,0.004458187787129253,130.741842364532,0.005041453813319663,10.483939795313404,0.0053127128865457784,46759227.56650245,0.006797347771191564,256.0515270935957,0.008958214925724572,216.82768472906398,0.008376790391466882,37.87675952694431,-0.00014595151232354997
13765,Chile,CHL,2071,165930.42361164562,0.0008989580265035269,9780.315184255827,0.010750426517394773,-6.029216776824568,0.023825662262835223,241.8468719211824,0.00932882960209791,85.74926054233526,0.005936637899671027,26010313.89261085,0.007059072435620983,225.05222167487682,0.008840470777487397,234.27830541871845,0.009092687924736609,30.23827762988011,0.004476761551554187
13781,Germany,DEU,2071,149834.48275862064,-0.002009669380677148,9037.890258087937,0.0036325337533613666,0.10874342145539373,-0.1597735699499967,138.58950246305434,0.003793330172612297,3.641812073395254,0.004258364379935209,72638959.91133004,0.0022400186551421175,133.56411330049264,0.004232154596885751,135.58883743842352,0.003761369955251892,33.534953295889075,0.0003822823860195612
13807,United Kingdom,GBR,2071,161245.497229064,-0.001164687199061154,4760.14545194454,-0.002894978753270494,-1.6789392791822877,0.029072854630215916,96.22636453201973,-0.0012222198588642819,7.554305996280732,0.008880110418966636,75345675.18916261,0.005289077895990868,90.93779310344826,-0.0018704549118937486,92.96590640394086,-0.0017810981546780846,16.142231849652468,0.00301569475649921
13821,High Income Countries,HIC,2071,10366070.240536677,-0.0038814972766615385,12950.492967870683,0.004966457218888554,-0.7097111097036333,0.04841253751532881,158.44846027427457,0.005533480647077482,5.830115340404839,0.005531544386697895,1456280913.9394093,0.00608251212380595,165.57055653274097,0.006038036056570828,172.7747490791326,0.006307996687086703,30.048760371192444,0.006652946118996361
13835,India,IND,2071,1754061.768472906,-0.00042210131620734614,1930.198115476589,0.011044472742183897,13.125783031562207,0.009709655523252536,342.9910147783258,0.010575081908814399,4.963029324406207,0.002126026386155111,902688390.624136,0.009523878942355513,294.68566502463,0.009614096106192793,301.3887536945813,0.009790118448730789,29.140932151682705,0.008159578527260791
13849,Cambodia,KHM,2071,80497.06896551723,0.005593535019362772,-1471.4089486915182,0.018528738377837195,25.956386150112852,0.013061846876457173,162.4626206896551,0.007115666779532015,-3.0088971054488813,0.021770602101967462,7851087.661083758,0.010227306129239944,586.7077684729065,0.01215822868039318,505.9052610837443,0.011868203639667785,10.06916027936659,-0.07878131745617145
13862,Low Income Countries,LIC,2071,8125291.363788769,0.005364752672853301,5567.426743752979,0.009960863177667978,13.58152072228853,0.013984760261453344,245.0731440579821,0.00909386395795786,5.9134157079462994,0.007455169047307919,499730116.56502527,0.010819065141177253,254.01899883612626,0.009251217557412872,259.7365486682011,0.009353816420329286,16.5415300560427,-0.011552063898876641
13882,Middle Income Countries,MIC,2071,38387572.26353714,0.003569993712877473,4887.459440364313,0.010827027031221181,12.394523067568686,0.01126723698726706,260.6510923337719,0.009562183401304658,6.087877113969028,0.004342366990613744,5838225659.718231,0.009487606256818104,262.5950079389322,0.009522731047377553,269.040298148293,0.009670935305193806,30.702587874336476,-0.001564391878185467
13906,New Zealnd,NZL,2071,-23397.405730449595,0.10846809782590427,9928.280547406628,0.0010419395069354298,1.8947873378279527,0.0036660156050862813,213.88882758620684,0.00837191881101651,-0.3941464234753767,0.2125017264886948,6401869.988669963,0.006789808461288738,215.70039901477867,0.007998507725464066,226.49560098522167,0.008723838805873463,42.03474631891945,0.0013761794572784147
13959,Thailand,THA,2071,234066.6256157635,0.001639305903144983,6407.355438403436,0.010879461126348522,-3.6609823453651984,0.030782334320771598,225.701,0.007706682645468588,3.1554132036508307,0.009718878146736554,72308819.55467987,0.00998087037592299,257.77650738916327,0.009389769438774342,235.73404433497532,0.008657561279293624,38.726182725611956,0.0027894601272975272
13977,United States of America,USA,2071,3650703.6079125633,-0.001969967228254599,15092.123641893935,0.002065383449049385,0.15128137080894533,-0.11561585609446579,172.48832512315266,0.00646127631980753,5.9335120738713405,0.007917721099279795,423400563.49950784,0.006797495452806945,194.6640837438426,0.007454978524587874,206.14805911330086,0.007751692318851422,36.008889419788446,0.0011029177015278169
