,Country Code,Year,Agricultural land (sq. km),GDP per capita growth (annual %),Livestock production index (2004-2006 = 100),Urban population,Crop production index (2004-2006 = 100),Food production index (2004-2006 = 100),Ores and metals exports (% of merchandise exports),Electric power consumption (kWh per capita),Forest area (% of land area)
6084,AUT,2013,27163.9990234375,-0.562298942527448,106.51,4861991.0,85.98,98.47,3.3103813551158194,8509.61158033605,46.83573548479771
6085,AZE,2013,47697.998046875,4.48247007657503,174.84,5098727.0,119.06,141.25,0.48767093480952894,2092.53652062946,13.149928133301803
6086,BDI,2013,20330.0,1.68746987596798,126.65,1095416.0,127.93,144.7,12.8000575953327,2498.34035744989,10.389407624336801
6087,BEL,2013,13365.0,-0.0131624623842725,105.36,10912673.0,94.55,104.16,3.0190697402116298,7989.67185263518,22.540291265893302
6088,BEN,2013,37500.0,4.23970812687595,132.87,4466248.0,154.38,157.49,2.8744591850539303,96.7556085268079,39.11848173111029
6089,BFA,2013,123000.0,2.6848314083003397,85.14,4497993.0,146.62,127.99,2.67848283197513,2498.34035744989,19.9912284271062
6090,BGD,2013,91080.0,4.794401641813519,124.46,50048763.0,138.16,135.01,0.314383681512748,301.961168038611,11.0178992945524
6091,BGR,2013,49950.0,1.05790955605502,89.02,5326274.0,125.2,126.69,16.010896599834197,4639.706322611551,34.8986744441438
6092,BHR,2013,86.00000381469731,4.2074936053712495,364.65,1168206.0,104.69,203.34,18.340901273792102,18693.1238778765,0.740259730970705
6093,BHS,2013,140.0,-3.8993995372295998,114.14,303266.0,137.38,128.71,6.25530292536778,2498.34035744989,51.4485514485514
6094,BIH,2013,21610.0,4.15291029256724,119.2,1647984.0,110.08,116.7,10.1532345306348,3474.2795202965003,42.67578125
6095,BLR,2013,87112.001953125,0.987444297302417,143.23,7212995.0,96.56,135.89,0.913369022876475,3648.3214604864097,42.3526911922255
6096,BLZ,2013,1600.0,-1.3986841644140902,113.89,156547.0,98.44,98.26,0.0106100068352302,2498.34035744989,60.339323359066604
6097,BMU,2013,3.00000011920929,-2.8156149108363504,108.98,65001.0,116.38,112.5,0.396888618066497,2498.34035744989,18.5185181914697
6098,BOL,2013,377380.0,5.127573478018411,134.14,7137083.0,141.81,138.27,21.462060758401602,695.953170328966,51.08649496907601
6099,BRA,2013,2795620.0,2.10893071892259,127.45,171300683.0,140.64,136.83,16.3772071322474,2568.82970799499,59.2842426664306
6100,BRB,2013,125.0,-1.57617530320981,107.7,89351.0,61.45,89.32,0.995384006440496,2498.34035744989,14.651163234267099
6101,BRN,2013,143.999996185303,-3.4406274454828196,182.62,307348.0,101.65,166.92,0.0948534759524881,9873.37452802896,72.1062618595825
6102,BTN,2013,5195.99975585938,0.8755330677780359,97.16,263846.0,96.18,96.57,3.33664332934267,2498.34035744989,71.7548630049991
6103,BWA,2013,258790.0,10.1026077984442,129.34,1352446.0,102.31,126.9,9.230648302724349,2126.5083373090197,19.487940272484302
6104,CAF,2013,50800.0,-36.556819553615604,128.72,1764187.0,120.7,122.81,45.97406781660499,2498.34035744989,35.637097850252
6105,CAN,2013,626266.015625,1.25465502005018,85.58,28479640.0,147.04,120.15,7.23953113561453,15750.8116334788,38.1769182087005
6106,CEB,2013,518923.099975586,1.47612753928259,96.6334528152573,64402919.0,106.52137324403499,105.92983410402799,3.33664332934267,4075.34293001873,33.933504684428804
6107,CHE,2013,15248.800048828101,0.68756733677921,106.65,5959745.0,90.29,103.2,3.80065463904483,7807.0588153850795,31.5416538518996
6108,CHI,2013,94.2000007629395,1.9002697316662598,114.775,50586.0,115.75,117.54,3.33664332934267,2498.34035744989,4.04040425629681
6109,CHL,2013,157810.0,3.03152589046083,111.73,15330437.0,111.09,111.37,57.9432759991406,3879.8607313533203,23.0432579505969
6110,CHN,2013,5145530.0,7.23786251543072,126.48,719587859.0,134.06,129.79,1.2231389605283602,3773.4053839013395,21.861129962323798
6111,CIV,2013,206000.0,6.2257068872,130.12,10732981.0,123.06,125.16,0.40670400526898,233.163501264629,32.7100622788915
6112,CMR,2013,97500.0,2.57771065589441,124.01,11783316.0,162.37,159.66,1.79880251100028,252.20477614606602,40.735334560301204
6113,COD,2013,262000.0,4.92756252279231,106.69,29704531.0,108.9,108.54,3.33664332934267,117.028301776402,67.5771583665998
6114,COG,2013,106270.0,0.9219516071679691,161.72,2987552.0,123.28,132.41,0.0148424268079141,213.076124852658,65.4898997986823
6115,COL,2013,448156.015625,3.62139702440898,121.46,36761204.0,108.15,116.55,1.1396968745025,1310.61466472857,52.7761801487156
6116,COM,2013,1330.0,2.01472471272537,112.92,209275.0,104.77,105.78,0.0136958859803091,2498.34035744989,20.3116593215127
6117,CPV,2013,840.0,-0.48011629605564105,77.63,324023.0,121.75,100.6,0.19529666354789604,2498.34035744989,21.8312663416709
6118,CRI,2013,17965.0,1.1021473056942501,123.21,3555158.0,124.8,126.3,1.47193076624338,1939.85500538052,52.7927947053711
6119,CSS,2013,25162.9999732971,0.0616679285929678,110.09519283677601,3603786.0,108.671928210045,109.468203157481,2.72289612137626,2973.7168308927003,85.1661592379638
6120,CUB,2013,63422.998046875,2.5142997038598196,144.08,8668175.0,90.59,106.34,3.33664332934267,1435.55809237489,29.675686517253197
6121,CUW,2013,53560.0,-1.91243196872605,114.775,137738.0,115.75,117.54,3.33664332934267,4934.27468112494,31.241586967515502
6122,CYM,2013,27.0000004768372,-0.36663554901249995,101.02,59932.0,106.71,105.72,3.33664332934267,2498.34035744989,52.916665871937894
6123,CYP,2013,1088.3000183105498,-5.580070361901389,88.77,767957.0,61.67,77.71,12.094265391465301,3587.83284056,18.6969691024714
6124,CZE,2013,35210.0,-0.516675080422502,85.5,7705910.0,103.37,96.37,2.19256448132958,6284.79080624888,34.4858844858845
6125,DEU,2013,166970.0,0.154547997552854,110.4,62242278.0,98.89,107.32,2.81431905532762,7217.52908915495,32.718986470992895
6126,DJI,2013,17020.0,1.9002697316662598,134.37,682097.0,127.15,133.27,3.33664332934267,2498.34035744989,0.241587571381906
6127,DMA,2013,250.0,-1.07087790978866,103.92,48988.0,111.35,106.78,3.33664332934267,2498.34035744989,58.4800008138021
6128,DNK,2013,26090.0,0.513424412245797,98.69,4901386.0,103.6,101.8,1.30467101772394,6039.4320002450595,14.340556635973599
6129,DOM,2013,23520.0,3.65078722860287,112.35,7711911.0,150.36,136.08,4.60291376074698,1551.71699993949,39.672945054562994
6130,DZA,2013,414316.40625,0.761674962215693,141.95,26536378.0,179.09,164.91,0.16701183702546,1278.9153430302802,0.8148664626819592
6131,EAP,2013,7637645.98046929,6.42564433213053,128.551282778246,1018165122.0,133.037632206062,130.46795103634,2.01803772944505,2932.3532343583697,29.7019253071405
6132,EAR,2013,13752479.3058825,2.82876727396611,130.322050681392,1310556861.0,131.08906284528098,131.143954081747,5.61664618408901,1120.0656181032598,22.0736184398291
6133,EAS,2013,11788684.8049459,4.04731409618357,124.461868936362,1231051078.0,131.309979453007,127.89818810438,4.63783425224495,3580.93618519409,26.266186771658898
6134,ECA,2013,6370245.24047852,3.39457627716411,123.445767373049,267046047.0,122.892126204181,129.150842097419,5.38603222405601,4225.36010288734,38.8781036969777
6135,ECS,2013,8071915.61563015,0.42140433749455,108.97321763499399,639261908.0,109.68045693561899,111.836780541176,3.23742649321971,5459.37612158036,38.0008912357798
6136,ECU,2013,75130.0,3.3872804684099305,132.86,9915343.0,102.61,113.08,0.863651152545099,1329.3671534964801,51.1569882806209
6137,EGY,2013,37309.6997070313,-0.105957426078533,128.63,37919402.0,111.15,114.75,5.134139470208019,1684.9115612031198,0.0721281862994202
6138,EMU,2013,1178109.48368073,-0.590879239352603,103.17490567058701,256110532.0,99.342590685174,102.22555316922501,2.66038064508665,6536.96468245961,38.0757691335948
6139,ERI,2013,75920.0,1.9002697316662598,123.01,5038194.5,79.18,104.12,3.33664332934267,2498.34035744989,15.0376242458231
6140,ESP,2013,267331.9921875,-1.11189885449343,100.81,36891840.0,120.78,113.67,3.30448451363895,5409.41133797704,36.683792026099
6141,EST,2013,9650.0,1.7075131928292702,127.57,897846.0,148.68,133.23,2.28814461001412,6664.65856902557,51.3641603135066
6142,ETH,2013,362590.0,7.49986434435532,118.73,17717910.0,169.39,150.28,0.0613187530149208,64.0556661561259,12.4177998046875
6143,EUU,2013,1843733.47537994,-0.303093318322354,101.919161954039,325389420.0,100.511442158101,102.68218222088001,2.87784420832438,6160.73238643848,37.8265338142089
6144,FCS,2013,4975696.31726027,1.4650259904652398,105.430222056261,284067582.0,119.334880494353,114.407282364539,3.33664332934267,470.865906723889,27.6157882304772
6145,FIN,2013,22585.0,-1.35753630792438,98.06,4629925.0,101.56,99.06,5.03769087503042,15510.8355034738,73.1119813090263
6146,FJI,2013,4250.0,4.6690031973118895,110.02,464883.0,75.99,85.81,2.65236513086949,2498.34035744989,55.1439507645731
6147,FRA,2013,287736.9921875,0.0599057325755012,102.48,52228061.0,94.48,100.14,2.2545018683372797,7367.843545129921,30.6141648069026
6148,FRO,2013,30.0,1.9002697316662598,100.17,19810.0,111.48,101.64,3.33664332934267,2498.34035744989,0.0573065864714499
6149,FSM,2013,220.0,-4.9710153461378495,102.05,23680.0,99.62,100.26,3.33664332934267,2498.34035744989,91.7285701206753
6150,GAB,2013,51600.0,1.7209179771423502,111.71,1583686.0,125.49,118.15,3.33664332934267,1079.75967917599,87.7090852640975
6151,GBR,2013,172501.9921875,1.4579115443597002,103.4,52650595.0,96.66,101.73,3.9064928487952697,5409.63038646976,12.8549580457157
6152,GEO,2013,24861.0009765625,3.91227683590895,74.6,2107360.0,100.04,87.76,7.6955905705169,2498.34035744989,40.6159145538027
6153,GHA,2013,157000.0,4.84749394231598,132.73,14034999.0,144.81,144.05,3.60392496891054,375.94462523210404,40.7849177960468
6154,GIB,2013,53560.0,1.9002697316662598,114.775,33692.0,115.75,117.54,3.33664332934267,5431.55645257034,0.0
6155,GIN,2013,145000.0,1.64800961649622,139.38,3762921.0,131.01,133.61,82.6959703858941,2498.34035744989,26.192414129903998
6156,GMB,2013,6050.0,-0.20234334582347896,106.2,1135418.0,97.17,100.36,1.16883555417024,2498.34035744989,47.9051371336926
6157,GNB,2013,16300.0,0.5447317812813139,126.76,680895.0,143.55,139.1,3.33664332934267,2498.34035744989,70.8392603129445
6158,GNQ,2013,2840.0,-8.1607311466606,104.73,748581.0,113.32,114.24,3.33664332934267,2498.34035744989,56.72727098651979
6159,GRC,2013,71530.0,-2.53725855337746,95.21,8482139.0,84.24,86.77,7.01532318839525,5028.99579406178,30.9821574682409
6160,GRD,2013,80.0,1.6663635160805401,107.15,38829.0,97.63,98.48,3.33664332934267,2498.34035744989,49.9705875621124
6161,GRL,2013,2430.70007324219,-0.726861643140481,97.88,48322.0,115.75,97.81,0.118388142195891,2498.34035744989,0.000535997073475227
6162,GTM,2013,37206.9995117188,1.53635444095252,121.4,7690455.0,148.62,142.84,5.689840245202429,558.418822580741,33.7140728707366
6163,GUM,2013,180.0,1.56421072008787,113.33,151366.0,84.69,87.61,3.33664332934267,2498.34035744989,46.2962962962963
6164,GUY,2013,16800.0,4.48024708890374,137.2,200451.0,128.73,131.95,19.561889170296,2498.34035744989,84.0538481076962
6165,HIC,2013,12624120.8901,0.840771262187673,104.647338703142,947155443.0,106.507495526273,108.05214890113899,4.391166686665589,9106.71919761754,28.8704966431034
6166,HKG,2013,50.999999046325705,2.68794028050394,50.19,7178900.0,104.87,59.07,11.1217218916149,5941.1609020880605,31.241586967515502
6167,HND,2013,32350.0,0.9476598705982441,108.71,4738707.0,121.4,116.67,3.33664332934267,643.17627928603,43.18527124854771
6168,HPC,2013,7392594.12403107,2.8244369841121397,109.480099617353,229294706.0,140.726192089012,133.240668953591,17.351962339042,203.935096940233,30.920154174650303
6169,HRV,2013,15673.0004882813,-0.27115123790629503,96.38,2370674.0,120.71,120.6,4.47946743012466,3754.26869773614,34.3316646027856
6170,HTI,2013,18400.0,2.74674150786063,106.61,5248180.0,167.0,152.55,3.33664332934267,43.8433166776804,3.5776487109622996
6171,HUN,2013,52570.0,2.24414518778131,88.13,6920508.0,88.06,90.09,1.67479400721773,3892.11370127125,22.752679209412698
6172,IBD,2013,25370326.3559261,3.9349200566824596,126.21233064733299,2364580877.0,132.057210176357,130.435814355548,5.13033869148052,2343.1123221498,33.8727713096683
6173,IBT,2013,36539573.459209494,3.6870494383108197,125.649805111097,2873139099.0,131.229387072663,129.94409210984,5.22670846447851,1916.43377362015,31.9662195810882
6174,IDA,2013,11169247.1032834,3.61754787910196,121.94686970736,508558222.0,126.975745415072,127.22927925893299,7.168494898247111,322.399175776466,26.443701991563696
6175,IDB,2013,3159604.98437881,3.4028342512586005,130.217500669061,198937224.0,115.304092055118,123.33261854257,2.9006525593637003,400.055596476733,20.464660959478
6176,IDN,2013,570000.0,4.15127123410866,138.03,130826016.0,136.49,137.21,7.102425582813951,773.987469945264,50.993777151862794
6177,IDX,2013,8009642.11890459,3.79130201066857,115.13825874843201,309620998.0,134.650100866424,129.846188907404,3.33664332934267,271.003627964458,28.422480369595498
6178,IMN,2013,387.999992370605,5.1931322727536395,114.775,43748.0,115.75,117.54,3.33664332934267,2498.34035744989,6.070175505520999
6179,IND,2013,1796980.0,5.13495690740315,136.32,409909187.0,141.74,139.06,2.9758661966438105,764.198741627301,23.6531143737871
6180,INX,2013,53560.0,1.9002697316662598,114.775,5038194.5,115.75,117.54,3.33664332934267,2498.34035744989,31.241586967515502
6181,IRL,2013,44770.0,0.8193633148567021,101.38,2873286.0,96.89,100.65,0.807435255816314,5698.756178879089,10.7803741202574
6182,IRN,2013,459540.0,-1.42345211102175,111.72,55292621.0,105.86,110.11,3.38522671354092,2830.81197348765,6.56449106605639
6183,IRQ,2013,88637.5,3.48825313470289,126.68,23075649.0,129.26,123.87,0.00039000741894287003,1427.72049986353,1.90036114959972
6184,ISL,2013,18721.999511718797,3.1535074617121204,115.63,303150.0,77.96,114.41,37.9516062988786,54799.174707503,0.46483789001617104
6185,ISR,2013,5202.99987792969,2.2226174739552205,113.46,7417238.0,103.96,108.83,1.19946177188641,6710.09367826788,7.42144205653956
6186,ITA,2013,136300.0,-2.9724037999969797,92.95,41548775.0,89.27,91.5,2.02867761251446,5159.183655037849,31.241586967515502
6187,JAM,2013,4440.0,-0.0812249922738175,102.71,1553708.0,102.61,102.97,10.0675534214502,1013.04469954794,31.021236514781
6188,JOR,2013,10565.999755859399,-2.35523732329864,147.44,7593824.0,125.42,133.02,7.34697556041425,1854.01658603684,1.09822031989187
6189,JPN,2013,45380.0,2.14753175324213,101.4,116262976.0,92.07,97.02,2.89736226455929,7988.5833104476405,68.4693856121077
6190,KAZ,2013,2169940.9375,4.48511694588672,114.86,9718100.0,142.21,123.36,9.94253043610848,5345.4687403694,1.22569174352706
6191,KEN,2013,276300.0,3.1422054353122904,116.14,11286201.0,133.82,126.12,2.2433934335049903,160.984575335849,7.6251885382990094
6192,KGZ,2013,105567.001953125,8.72062381984753,107.38,2031430.0,108.33,106.3,5.345932104732951,1887.0200713336603,3.40458811261731
6193,KHM,2013,54550.0,5.59997282280331,91.36,3217889.0,196.9,175.61,0.24245728980932002,221.544419489733,55.018127150960204
6194,KIR,2013,340.0,2.7465520532327794,118.69,53866.0,53.85,60.05,3.33664332934267,2498.34035744989,14.999999529049802
6195,KNA,2013,60.0,4.45403786233409,84.81,15584.0,31.49,39.97,0.25645333126574,2498.34035744989,42.3076923076923
6196,KOR,2013,17686.999511718797,2.42886676093485,118.54,41240244.0,93.26,103.61,2.0253437737941598,10384.6221649164,63.629836428330705
6197,KWT,2013,1536.00006103516,-3.9430083247399197,190.51,3526378.0,204.52,196.62,0.155191844936163,15195.194616118899,0.35072951739618397
6198,LAC,2013,7216919.01315689,1.60554628887493,122.783647142049,458040430.0,131.085668849293,128.885475655133,8.44142052979233,2082.0853179642104,47.67165993680899
6199,LAO,2013,23350.0,6.4281269602967095,124.99,2084844.0,174.31,155.88,62.0447140225813,2498.34035744989,79.6493514406413
6200,LBN,2013,6580.0,-3.9042444994223797,93.83,5192446.0,94.74,93.35,12.6224317896179,2765.6886214687297,13.405669539555
6201,LBR,2013,27000.0,5.8209622895288895,137.92,2081046.0,105.25,129.39,3.33664332934267,2498.34035744989,44.0095514950166
6202,LBY,2013,153550.0,-14.073108796149098,116.5,4977662.0,115.17,115.3,3.33664332934267,2320.5960294344,0.123327687918433
6203,LCA,2013,106.000003814697,-2.45323817074878,127.38,32771.0,48.2,62.08,4.1887707346145495,2498.34035744989,33.4754099611375
6204,LCN,2013,7545028.01312685,1.64818621508647,122.119923771833,484067485.0,130.6286715185,128.235773776577,12.1633703562151,2150.57469437775,46.488589739506395
6205,LDC,2013,7849241.11695051,3.2664476931903303,116.80342145210699,278144258.0,140.140078360676,134.13389622061501,10.387234156858199,198.279161733709,29.517703167463605
6206,LIC,2013,5716673.49121094,3.51612748109096,122.33452153612,190002914.0,134.400671440809,132.567859005327,3.33664332934267,2498.34035744989,25.559067917428397
6207,LIE,2013,55.999999046325705,1.9002697316662598,99.73,5294.0,100.39,99.75,3.33664332934267,2498.34035744989,43.1250005960464
6208,LKA,2013,27400.0,2.59207380970925,133.75,3746058.0,135.2,139.8,0.623573901980047,525.722613553558,33.2195814251615
6209,LMC,2013,9914276.50989532,4.06117109362189,129.092330969665,1075789561.0,133.563047974474,133.056314680726,4.9257131067912505,734.356490812211,29.1581576942577
6210,LMY,2013,36146615.1568428,3.7772167285330895,126.196833532525,2852793912.0,131.297639126659,130.157514086758,4.4960178615289506,1887.20253009478,32.0673873470567
6211,LSO,2013,22521.0009765625,1.47440416746511,112.09,529464.0,110.78,112.31,3.9507895842487297,2498.34035744989,1.54808959156785
6212,LTE,2013,15785433.034331799,4.5681900037110195,124.324545900258,1289019279.0,130.96963202265,128.363009054867,4.11485777291412,3589.91695418024,38.9811594869556
6213,LTU,2013,28913.9990234375,4.611764467486441,93.87,1981238.0,158.85,122.64,1.3634139743904299,3663.6711973436,34.7187873952932
6214,LUX,2013,1308.80004882813,1.28620669838423,95.02,486709.0,86.1,91.34,4.99466301729792,14193.168433451101,35.6790110898116
6215,LVA,2013,18770.0,3.42986291446299,120.59,1367090.0,134.7,137.82,3.1449961182509303,3472.54138455477,53.950795162757395
6216,MAC,2013,53560.0,8.6321952086094,84.28,577372.0,107.96,87.85,3.33664332934267,2498.34035744989,31.241586967515502
6217,MAF,2013,53560.0,1.9002697316662598,114.775,5038194.5,115.75,117.54,3.33664332934267,2498.34035744989,18.3823529411765
6218,MAR,2013,305915.0,3.06034375385538,137.54,20128269.0,128.56,127.77,9.103996640471891,881.429309490984,12.65516468743
6219,MCO,2013,53560.0,8.290181837890591,114.775,36901.0,115.75,117.54,3.33664332934267,2498.34035744989,31.241586967515502
6220,MDA,2013,24610.0,9.07306796657757,97.84,1215716.0,102.48,99.76,4.11365931517574,1352.7921078322,12.1593670253336
6221,MDG,2013,414150.0,-0.437934209231756,124.89,7778813.0,115.38,119.99,31.5246719744802,2498.34035744989,21.493640426263298
6222,MDV,2013,79.0000009536743,2.5426606901355098,112.93,156616.0,58.51,63.19,1.5237844903806401,2498.34035744989,3.3333333333333304
6223,MEA,2013,3728944.1056632996,0.686679066162199,122.780152468701,261050633.0,113.40687668041599,116.538785415126,1.8855403363238201,2799.4665805772997,2.06459011977712
6224,MEX,2013,1068580.0,0.0294494166966928,113.17,93515787.0,117.54,115.29,3.10774908072343,2144.08892593167,34.0663098973739
6225,MHL,2013,115.0,3.3150567308558396,114.775,42673.0,115.23,115.23,3.33664332934267,2498.34035744989,70.2222241295711
6226,MIC,2013,30429941.6656318,3.90152036779972,126.376084447654,2662790998.0,131.125200300683,130.02798585162301,4.43001939130102,2011.50181351743,33.1986221215072
6227,MKD,2013,12600.0,2.83603369977965,106.37,1187282.0,113.79,114.36,6.27143230280365,3550.46344843399,39.5717684377478
6228,MLI,2013,412010.0,-0.621668899114638,134.28,6316419.0,148.13,149.86,3.33664332934267,2498.34035744989,3.99364033470197
6229,MLT,2013,102.299995422363,3.15235295896767,86.32,401597.0,99.45,91.96,0.302800784940597,4915.87376486911,1.09374998137355
6230,MMR,2013,125870.0,7.508547128069679,197.0,15274176.0,119.6,129.98,1.1307072251256398,185.372143739165,46.14105589093221
6231,MNA,2013,1970342.80578613,-0.154752626914018,122.08150849951599,210569529.0,115.099477549626,117.43261134311399,2.73138329693308,1677.46825487772,2.5117890797967903
6232,MNE,2013,2231.30004882813,3.4479997596222596,78.91,404636.0,52.44,67.3,31.1535902873379,4574.96454482966,61.486988847583596
6233,MNG,2013,1133098.984375,9.43696905004099,133.56,1962414.0,238.2,141.92,47.040208455236595,1893.9604246246802,8.20525782818977
6234,MNP,2013,30.0,1.5222495580113997,114.775,49958.0,115.75,117.54,3.33664332934267,2498.34035744989,64.84782592110021
6235,MOZ,2013,499500.0,4.04237411124211,120.51,8527058.0,129.08,124.27,31.028025618892897,451.04354434391,48.7713329195173
6236,MRT,2013,397110.0,3.0071750220781897,108.98,1882254.0,167.07,116.07,75.0123588838572,2498.34035744989,0.22460463762491503
6237,MUS,2013,860.0,3.13285197547427,128.99,518842.0,81.47,93.17,0.655153565218532,2148.3284114048897,18.9753696836274
6238,MWI,2013,57900.0,2.2559643361497,239.25,2528898.0,183.11,192.35,11.376355857176799,2498.34035744989,33.761137038608396
6239,MYS,2013,80592.998046875,3.2701140552319106,139.55,21491648.0,117.96,128.68,3.3015899935727,4520.3630461322,67.4679641131487
6240,NAC,2013,4684685.89062512,1.14813470211924,105.30879333511999,285496412.0,112.673182748828,114.14473699066002,4.2653113021928295,13278.541200983798,36.0017961476182
6241,NAM,2013,388090.0,3.7835053182885803,84.32,999630.0,106.32,89.62,27.5068409556077,1692.40343674306,8.58433832834572
6242,NCL,2013,1841.99996948242,1.9002697316662598,110.4,180545.0,93.59,107.69,39.054891646849,2498.34035744989,45.8971553610503
6243,NER,2013,456820.0,1.23463762063025,100.27,2999170.0,185.14,146.18,51.4576194694946,48.2591706610182,0.9211336929250258
6244,NGA,2013,708000.0,3.8537305532362205,123.65,79214937.0,104.28,111.1,0.6285129782600649,142.729253580205,8.57757742933178
6245,NIC,2013,50650.0,3.54342694309524,136.27,3486214.0,128.91,131.38,0.960568013811605,586.561151639254,25.8766827322586
6246,NLD,2013,18475.9997558594,-0.42417863389778204,115.32,14987369.0,107.51,113.42,2.29407036371942,6833.91143479292,11.1249625346681
6247,NOR,2013,9871.40014648438,-0.180216050698121,108.68,4078226.0,78.81,104.02,4.8198694103375095,23806.8848810237,33.161427083274305
6248,NPL,2013,41210.0,4.40723133138634,135.2,4795425.0,130.45,130.62,3.21938583021505,136.637671593028,25.364492500872
6249,NRU,2013,4.00000005960464,27.492450349181198,105.08,10821.0,112.33,110.8,3.33664332934267,2498.34035744989,0.0
6250,NZL,2013,111060.0,1.79027013692314,108.95,3830023.0,116.67,111.2,3.3085515886595296,9089.61977443101,38.553794422448796
6251,OED,2013,12122498.0895996,0.837580689454768,106.37478151270001,1006610867.0,107.72731339919001,109.486480292132,4.392682896789069,8098.485077348091,31.2856150370749
6252,OMN,2013,14195.0,-3.0232809428748197,122.46,2969753.0,129.13,128.29,4.84598081141134,6207.22720034637,0.00646203554119548
6253,OSS,2013,820757.400314808,0.790912158138511,126.73221567496701,16537058.0,105.129350817618,115.970700715522,5.1224452965243,2498.34035744989,25.973344844421803
6254,PAK,2013,362800.0,2.22327717948816,135.06,68114463.0,114.27,127.88,2.0921309063444,457.814826092872,2.02106683271067
6255,PAN,2013,22570.0,5.09677129756297,136.71,2533383.0,92.46,117.37,0.0473232914852567,2018.54443183397,62.5477509374159
6256,PER,2013,243740.0,4.90257197041394,155.08,22922695.0,140.63,148.26,48.6039750731637,1301.3037185782302,58.0532836914063
6257,PHL,2013,124400.0,5.26765306144958,126.45,45385009.0,118.61,121.76,6.155624873199461,682.9568124914231,25.354663447026898
6258,PLW,2013,50.0,-1.22380387145621,114.775,13532.0,115.75,117.54,3.33664332934267,2498.34035744989,87.60869399360979
6259,PNG,2013,11900.0,1.72699256252218,114.69,1010776.0,120.97,119.66,3.33664332934267,2498.34035744989,74.11694908470609
6260,POL,2013,144100.0,1.4531109591036102,108.07,23025350.0,108.43,110.48,4.19127907456523,3938.2552077281603,30.673719373550803
6261,PRE,2013,8315321.61621094,2.90901533708026,109.44293902926,307462370.0,126.04589859937201,124.679197827165,5.07937871694472,251.14195421345298,28.5893983139595
6262,PRI,2013,1976.99996948242,0.842159017658133,110.14,3366210.0,99.95,108.82,3.33664332934267,2498.34035744989,55.166853052115705
6263,PRK,2013,26300.0,1.9002697316662598,104.3,15186524.0,103.52,102.59,3.33664332934267,619.066957428507,43.8917033468981
6264,PRT,2013,37011.0009765625,-0.37739792013716994,101.69,6520333.0,105.57,103.55,2.34812032762856,4685.054787112729,34.9849158434229
6265,PRY,2013,216850.0,6.939282909152269,133.71,3918991.0,171.43,178.32,0.8325659204690029,1462.91800839166,40.2058892642525
6266,PSE,2013,2808.20007324219,-0.20743773071939103,80.42,3051946.0,84.18,82.84,12.6636436107219,2498.34035744989,1.5232558266268998
6267,PSS,2013,8626.99999958277,1.7294951398652199,110.53092971261101,862496.0,100.110980779804,102.109047415126,2.06600093616785,2498.34035744989,61.588472428723
6268,PST,2013,10905132.0904487,0.8938420449218678,104.732195053044,874104770.0,108.80031892187799,109.961889935434,4.30079054820738,9004.446240881229,31.618254750364297
6269,PYF,2013,455.0,1.9002697316662598,112.63,166476.0,96.18,99.72,0.653059432275158,2498.34035744989,42.3497267759563
6270,QAT,2013,685.0,-1.86799586745329,182.34,2308185.0,141.21,166.29,0.206083811417207,13913.1052558147,0.0
6271,ROU,2013,139050.0,3.89963972603289,86.99,10778604.0,102.5,102.42,3.2414919161591804,2494.53391823023,29.2248841353573
6272,RUS,2013,2168400.0,1.58347451903256,122.26,105998510.0,127.63,131.65,4.722102137688809,6539.2112021699095,49.766076332046396
6273,RWA,2013,18425.0,2.1834244587731697,139.83,1832232.0,166.86,165.22,49.3506412612171,2498.34035744989,18.9055530562012
6274,SAS,2013,2703844.99975681,4.717750969421151,134.694583667194,544899425.0,138.409510430173,136.86440572325398,2.6493461082659198,673.899036725956,17.420379701296802
6275,SAU,2013,1732950.0,-0.367217943283805,131.23,24865453.0,84.38,106.49,0.403127249144026,8784.62164135464,0.45448413492177897
6276,SDN,2013,681945.625,1.92014094164139,114.775,12421899.0,115.75,117.54,3.33664332934267,158.658669826765,31.241586967515502
6277,SEN,2013,88680.0,-0.0160396709253803,131.0,6204708.0,119.12,123.27,4.7502889917785005,215.346796861509,43.3854464239339
6278,SGP,2013,6.70000016689301,3.1314347328029,108.83,5399162.0,131.31,112.0,1.24094305951326,8680.60636076487,23.125885554760604
6279,SLB,2013,1080.0,0.264323898186731,105.94,122454.0,115.75,115.05,0.233847120803712,2498.34035744989,78.4637353044616
6280,SLE,2013,39486.4990234375,18.053137188067602,198.08,2748063.0,169.68,172.94,3.33664332934267,2498.34035744989,40.4100865728475
6281,SLV,2013,15750.0,1.7729191132332,105.85,4263183.0,108.43,116.06,1.3767778496804,958.9742853175909,13.214285125143302
6282,SMR,2013,10.0,-4.36714067295162,114.775,31371.0,115.75,117.54,3.33664332934267,2498.34035744989,0.0
6283,SOM,2013,441250.0,1.9002697316662598,118.02,5502041.0,109.06,116.97,3.33664332934267,2498.34035744989,10.387668724545302
6284,SRB,2013,34911.9995117188,3.39452093653341,100.77,3973872.0,102.32,102.0,3.33664332934267,4444.22297076603,31.067916203657397
6285,SSA,2013,10247617.1171951,2.18462558604806,113.957779301168,354073359.0,128.44267720014,127.042182802062,13.7980971629599,491.365543289668,27.931162973298303
6286,SSD,2013,285331.9921875,10.4925338706586,114.775,1906880.0,115.75,117.54,3.33664332934267,42.974259094801795,31.241586967515502
